Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"International tourism, number of departures",ST.INT.DPRT,Uruguay,URY,..,667000,734000,826000,1027000,1534000,1816000,2281000,2396000,2217000,1715000,..
"International tourism, number of departures",ST.INT.DPRT,Uzbekistan,UZB,..,217000,1150000,1317000,1610000,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Vanuatu,VUT,..,12000,19000,20000,21000,22000,23000,26000,26000,27000,25000,..
"International tourism, number of departures",ST.INT.DPRT,"Venezuela, RB",VEN,..,954000,1745000,1651000,1477000,1719000,1734000,1931000,1589000,1539000,1530000,..
"International tourism, number of departures",ST.INT.DPRT,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Zimbabwe,ZWE,..,..,593000,631000,650000,693000,720000,757000,792000,824000,860000,..
"International tourism, number of departures",ST.INT.DPRT,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Central Europe and the Baltics,CEB,..,95836629.86,110599000,95151000,95233000,94646000,95640000,102067000,86720000,98234000,103736000,..
"International tourism, number of departures",ST.INT.DPRT,Early-demographic dividend,EAR,..,72216462.6,100872611.2,104181812.6,129166532.5,131373490.6,141973207.6,150557410.4,161020200.8,172596998.7,186812817.4,..
"International tourism, number of departures",ST.INT.DPRT,East Asia & Pacific,EAS,..,135134367.3,214634066.6,213311310.8,244826606.3,263374393.6,285484499.9,306385649.4,331632342,355629358.6,376377565.7,..
"International tourism, number of departures",ST.INT.DPRT,East Asia & Pacific (excluding high income),EAP,..,29541602.21,67956993.7,69671460.53,84147575.33,100207058.6,117051490,136747926.2,159719634.8,173516336.4,184218543.1,..
"International tourism, number of departures",ST.INT.DPRT,East Asia & Pacific (IDA & IBRD countries),TEA,..,29172516.09,67107954.35,68801001.02,83096254.51,98955094.18,115589075.1,135039428.5,157724133.8,171348462.5,181916958.2,..
"International tourism, number of departures",ST.INT.DPRT,Euro area,EMU,..,183729236.1,227880811.9,226768835.5,228751188.9,232703505.9,227231384.7,231633201.9,232902582.3,236875804.2,253177059.4,..
"International tourism, number of departures",ST.INT.DPRT,Europe & Central Asia,ECS,..,414519077.9,520747669.5,490868414.3,502650357.8,520473557.2,531454027.1,555723289.8,534827518.6,548442210.5,575775084.9,..
"International tourism, number of departures",ST.INT.DPRT,Europe & Central Asia (excluding high income),ECA,..,56734241.87,99927028.84,97056688.32,104735335.7,117260280,125730242.3,140248315.4,132083006,122153637.3,124123387.3,..
"International tourism, number of departures",ST.INT.DPRT,Europe & Central Asia (IDA & IBRD countries),TEC,..,117547289.5,152955690.8,138382037.1,149739439.2,162671472.8,176468891.2,195456117.4,168820535,169497178.8,171635569.4,..
"International tourism, number of departures",ST.INT.DPRT,European Union,EUU,..,342743430.4,416314462.9,389170491.9,390030519.2,395815785.5,395747351,406156293.2,394574413.2,416959336.8,444983917.5,..
"International tourism, number of departures",ST.INT.DPRT,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,High income,HIC,..,552417223.4,660134311,629532005.3,657881447.4,664918904.7,680391569.7,695613698.4,694489446.1,732136464.8,770028666.8,..
"International tourism, number of departures",ST.INT.DPRT,IBRD only,IBD,..,184619761.1,288593910.5,273231051.8,306381788,340685719.9,376274863.1,417628860.8,417789491.6,438184113.5,458900767.9,..
"International tourism, number of departures",ST.INT.DPRT,IDA & IBRD total,IBT,..,233811813.8,366660326.6,349176292.1,391212273.4,435253620.2,481064830.1,532856430,534081865.5,560062353.2,587101273,..
"International tourism, number of departures",ST.INT.DPRT,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Late-demographic dividend,LTE,..,134537721.4,220583286.3,203698090.2,227324206.1,254562462.6,280981616.7,314252160.7,310832951,324173800.7,336377677.4,..
"International tourism, number of departures",ST.INT.DPRT,Latin America & Caribbean,LCN,..,31205732.91,42939800.19,41445339.08,44765668.14,50034826.66,53662614.23,55849072.02,59912198.8,64165055.66,67411211.72,..
"International tourism, number of departures",ST.INT.DPRT,Latin America & Caribbean (excluding high income),LAC,..,27471088.38,38254856.47,37028705.11,39946945.63,44290946.29,47453485.53,49012686.15,52790078.03,57037590.97,60531045.97,..
"International tourism, number of departures",ST.INT.DPRT,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,29567307.19,41019381.08,39892781.51,43291025.47,48616607.54,52337666.8,54478786.5,58503004.92,62556144.83,65595610.1,..
"International tourism, number of departures",ST.INT.DPRT,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Low & middle income,LMY,..,162503732.5,299178379.7,296318342.8,332221209.2,374814603.2,413476426.4,459153543.7,484164373.6,497951949.8,525816081.8,..
"International tourism, number of departures",ST.INT.DPRT,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Lower middle income,LMC,..,53655561.64,91649481.44,88943688.78,98331176.81,107132217.3,116952126.9,125953755.9,127603178.1,134417071.3,143145073.5,..
"International tourism, number of departures",ST.INT.DPRT,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Middle income,MIC,..,149156929.5,274367408.7,271665819.8,304701714.7,343873166.8,379320562.3,421317993.8,444278996.3,456977063.6,482503722.3,..
"International tourism, number of departures",ST.INT.DPRT,North America,NAC,..,80498740.95,90704200.7,88271739.42,89758021.27,89676005.72,92990634.29,94862989.35,101713288.4,105740052,..,..
"International tourism, number of departures",ST.INT.DPRT,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,OECD members,OED,..,475006433.6,558510349.9,527886576,540317669.5,547787077,557230871.4,572415181.9,571734330.2,603532586.8,635998322,..
"International tourism, number of departures",ST.INT.DPRT,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Post-demographic dividend,PST,..,474087795.3,584945215.6,566261348.3,576956333.6,587721280.4,598107015.6,608382955.2,620569084.1,645763030.5,680337362.3,..
"International tourism, number of departures",ST.INT.DPRT,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,South Asia,SAS,..,7071625.23,15117362.6,16943521.78,19125115.55,20658496.87,22014160.89,23161348.84,25431129.95,28138552.83,30194692.25,..
"International tourism, number of departures",ST.INT.DPRT,South Asia (IDA & IBRD),TSA,..,7071625.23,15117362.6,16943521.78,19125115.55,20658496.87,22014160.89,23161348.84,25431129.95,28138552.83,30194692.25,..
"International tourism, number of departures",ST.INT.DPRT,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of departures",ST.INT.DPRT,Upper middle income,UMC,..,91455607.97,173295678.1,172896176.4,192743595.2,220183991.9,243729421.2,273459021.2,291913243.4,298356348.5,314297763.9,..
"International tourism, number of departures",ST.INT.DPRT,World,WLD,..,828012569,1096240770,1055757171,1137240813,1185655534,1241046773,1302591114,1324620108,1385033318,1458775936,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Afghanistan,AFG,..,..,47000000,90000000,169000000,152000000,177000000,191000000,92000000,88000000,51000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Albania,ALB,..,398000000,1848000000,2014000000,1780000000,1833000000,1623000000,1670000000,1849000000,1614000000,1821000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Algeria,DZA,..,102000000,473000000,361000000,324000000,300000000,295000000,326000000,348000000,357000000,243000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Angola,AGO,..,34000000,293000000,554000000,726000000,653000000,711000000,1241000000,1597000000,1171000000,628000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Antigua and Barbuda,ATG,..,291000000,334000000,305000000,298000000,312000000,319000000,299000000,708000000,714000000,693000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Argentina,ARG,..,3195000000,5273000000,4455000000,5605000000,6058000000,5665000000,5199000000,5645000000,5441000000,5186000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Armenia,ARM,..,52000000,564000000,570000000,694000000,762000000,853000000,905000000,994000000,956000000,988000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Aruba,ABW,..,850000000,1352000000,1223000000,1254000000,1358000000,1412000000,1506000000,1625000000,1659000000,1638000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Australia,AUS,..,13016000000,27189000000,26909000000,31064000000,34315000000,34137000000,32889000000,33619000000,30872000000,34475000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Austria,AUT,..,11382000000,21630000000,19154000000,18758000000,19775000000,18937000000,20220000000,20907000000,18288000000,19241000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Azerbaijan,AZE,..,68000000,382000000,545000000,792000000,1500000000,2634000000,2618000000,2713000000,2535000000,2855000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Bahamas, The",BHS,..,1753000000,2155000000,2025000000,2159000000,2157000000,2333000000,2305000000,2336000000,2554000000,2627000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Bahrain,BHR,..,854000000,1927000000,1873000000,2163000000,1766000000,1742000000,1865000000,1915000000,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Bangladesh,BGD,..,50000000,59000000,95000000,104000000,97000000,105000000,131000000,154000000,148400000,175000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Barbados,BRB,..,733000000,1244000000,1122000000,1074000000,983000000,947000000,992000000,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Belarus,BLR,..,188000000,585000000,563000000,665000000,747000000,986000000,1156000000,1230000000,1013000000,1019000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Belgium,BEL,..,6592000000,12018000000,11423000000,11395000000,12742000000,13711000000,14536000000,15244000000,13084000000,12772000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Belize,BLZ,..,111000000,278000000,256000000,264000000,248000000,298000000,351000000,380000000,372000000,391000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Benin,BEN,..,77400000,236400000,131400000,149400000,201000000,174000000,193000000,153000000,148000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Bermuda,BMU,..,431000000,431000000,366000000,442000000,500000000,448000000,447000000,407000000,386000000,445000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Bhutan,BTN,..,10000000,47000000,51000000,64000000,76000000,93000000,116000000,120000000,120000000,137000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Bolivia,BOL,..,101000000,302000000,306000000,339000000,499000000,631000000,639000000,746000000,810000000,801000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Bosnia and Herzegovina,BIH,..,246000000,913000000,753000000,662000000,722000000,686000000,752000000,755000000,702000000,770000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Botswana,BWA,..,227000000,510700000,663600000,781100000,865300000,957000000,888300000,978000000,1037300000,1075000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Brazil,BRA,..,1969000000,6109000000,5635000000,5522000000,6370000000,6623000000,6784000000,7405000000,6254000000,6613000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,British Virgin Islands,VGB,..,345000000,446000000,374000000,389000000,388000000,398000000,421000000,459000000,484000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Brunei Darussalam,BRN,..,..,242000000,254000000,..,..,92000000,96000000,79000000,147000000,144000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Bulgaria,BGR,..,1364000000,4852000000,4273000000,3807000000,4297000000,3975000000,4410000000,4518000000,3583000000,4164000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Burkina Faso,BFA,..,23000000,82000000,99000000,105000000,116000000,128000000,200000000,183000000,109000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Burundi,BDI,..,1400000,1600000,1700000,2100000,3700000,1500000,2300000,4100000,2200000,1900000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Cabo Verde,CPV,..,64000000,432000000,349000000,387000000,438000000,452000000,483000000,453000000,380000000,402000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Cambodia,KHM,..,345000000,1280000000,1463000000,1671000000,2258000000,2663000000,2895000000,3220000000,3418000000,3523000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Cameroon,CMR,..,132000000,167000000,271000000,171000000,423000000,377000000,607000000,630000000,476000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Canada,CAN,..,13035000000,18191000000,15568000000,18438000000,19989000000,20696000000,20941000000,20802000000,19273000000,18278000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Cayman Islands,CYM,..,559000000,518000000,458000000,465000000,472000000,469000000,479000000,541000000,651000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Central African Republic,CAF,..,5000000,11800000,7500000,14400000,15000000,15000000,15600000,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Chad,TCD,..,14000000,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Chile,CHL,..,1179000000,2481000000,2380000000,2362000000,2723000000,3158000000,3171000000,3202000000,3412000000,3697000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,China,CHN,..,17318000000,40843000000,39675000000,45814000000,48464000000,50028000000,51664000000,44044000000,44969000000,44432000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Colombia,COL,..,1313000000,2936000000,3050000000,3441000000,3801000000,4363000000,4759000000,4887000000,5235000000,5835000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Comoros,COM,..,15000000,37400000,32300000,35200000,42200000,39300000,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Congo, Dem. Rep.",COD,..,..,700000,24000000,10700000,11400000,6900000,8400000,45400000,100000,4300000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Congo, Rep.",COG,..,12400000,37000000,85000000,39000000,47000000,68000000,53000000,57000000,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Costa Rica,CRI,..,1477000000,2533000000,2001000000,2179000000,2646000000,2773000000,3171000000,3137000000,3408000000,3956000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Cote d'Ivoire,CIV,..,53000000,129000000,164000000,213000000,186000000,172500000,191000000,195000000,214000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Croatia,HRV,..,2871000000,11615000000,9300000000,8299000000,9598000000,8912000000,9715000000,10079000000,9018000000,9820000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Cuba,CUB,..,1948000000,2535000000,2249000000,2396000000,2503000000,2613000000,2608000000,2546000000,2819000000,3069000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Curacao,CUW,..,227000000,383000000,378000000,438000000,540000000,676000000,778000000,820000000,712000000,644000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Cyprus,CYP,..,2098000000,3202000000,2456000000,2424000000,2707000000,2732000000,3020000000,2920000000,2489000000,2756000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Czech Republic,CZE,..,2973000000,9228000000,8164000000,8068000000,8930000000,8174000000,7792000000,7614000000,6766000000,7041000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Denmark,DNK,..,3671000000,6281000000,5617000000,5704000000,6366000000,6135000000,6490000000,7617000000,6685000000,7046000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Djibouti,DJI,..,8100000,7800000,16000000,18000000,19200000,20500000,21600000,24700000,30900000,33500000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Dominica,DMA,..,48000000,76000000,77000000,94000000,106000000,76000000,82000000,216000000,215000000,235000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Dominican Republic,DOM,..,2860000000,4166000000,4049000000,4163000000,4391000000,4687000000,5064000000,5630000000,6116000000,6723000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Ecuador,ECU,..,451000000,745000000,674000000,786000000,849000000,1039000000,1251000000,1487000000,1557000000,1449000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Egypt, Arab Rep.",EGY,..,4657000000,12104000000,11757000000,13633000000,9333000000,10823000000,6747000000,7979000000,6897000000,3305000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,El Salvador,SLV,..,437000000,711000000,549000000,646000000,729000000,900000000,1054000000,1285000000,1203000000,1161000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Equatorial Guinea,GNQ,..,5000000,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Eritrea,ERI,..,36000000,46000000,26000000,..,..,..,..,..,..,48000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Estonia,EST,..,657000000,1643000000,1090000000,1065000000,1256000000,1286000000,2022000000,2231000000,1843000000,1896000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Ethiopia,ETH,..,205000000,1184000000,1119000000,1434000000,1998000000,1980000000,2236000000,2107000000,2279000000,2138000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Fiji,FJI,..,291000000,952000000,688000000,825000000,955000000,989000000,966000000,1034000000,1037000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Finland,FIN,..,2035000000,4873000000,4104000000,4510000000,5591000000,5415000000,4048000000,3679000000,2560000000,2717000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,France,FRA,..,38534000000,68001000000,58858000000,56187000000,66087000000,64000000000,66060000000,67382000000,52959000000,50883000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,French Polynesia,PYF,..,..,522000000,440000000,405000000,457000000,435000000,458000000,510000000,466000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Gabon,GAB,..,99000000,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Gambia, The",GMB,..,..,80200000,64000000,80000000,86000000,104000000,78000000,110000000,121000000,120000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Georgia,GEO,..,107000000,505000000,537000000,737000000,1069000000,1565000000,1916000000,1972000000,2117000000,2370000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Germany,DEU,..,24943000000,53397000000,47462000000,49126000000,53431000000,51645000000,55486000000,58701000000,50645000000,52129000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Ghana,GHA,..,357000000,970000000,849000000,706000000,797000000,1154000000,1010000000,1027000000,911000000,952000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Greece,GRC,..,9262000000,17586000000,16027000000,13858000000,16256000000,14671000000,17436000000,19481000000,17260000000,16533000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Grenada,GRD,..,93000000,127000000,112000000,112000000,117000000,122000000,120000000,466000000,493000000,510000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Guatemala,GTM,..,498000000,1335000000,1359000000,1378000000,1350000000,1419000000,1479000000,1564000000,1580000000,1550000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Guinea,GIN,..,7800000,2400000,4900000,2040000,2120000,1680000,..,17400000,27000000,17400000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Guinea-Bissau,GNB,..,..,38200000,12000000,13600000,14500000,6800000,17400000,20800000,17300000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Guyana,GUY,..,80000000,59000000,35000000,80000000,95000000,64000000,77000000,79000000,65000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Haiti,HTI,..,128000000,360000000,416000000,383000000,456000000,447000000,546000000,578000000,609000000,511000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Honduras,HND,..,263000000,619800000,616100000,626700000,641500000,683700000,618000000,642000000,652000000,692000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Hong Kong SAR, China",HKG,..,8198000000,20236000000,20291000000,27208000000,33169000000,37098000000,42426000000,46079000000,42229000000,37976000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Hungary,HUN,..,3809000000,7533000000,7013000000,6595000000,7239000000,6149000000,6671000000,7483000000,6929000000,7481000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Iceland,ISL,..,386000000,881000000,550000000,562000000,751000000,865000000,1078000000,1375000000,1618000000,2411000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,India,IND,..,3598000000,12462000000,11136000000,14490000000,17708000000,18340000000,19042000000,20756000000,21472000000,23111000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Indonesia,IDN,..,4975000000,8150000000,6053000000,7618000000,9038000000,9463000000,10302000000,11567000000,12054000000,12599000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Iran, Islamic Rep.",IRN,..,677000000,1978000000,2259000000,2631000000,2489000000,2483000000,3306000000,4197000000,4086000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Iraq,IRQ,..,2000000,867000000,1432000000,1736000000,1557000000,1640000000,2188000000,2504000000,4076000000,2479000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Ireland,IRL,..,3517000000,9967000000,8458000000,8187000000,9526000000,9064000000,9538000000,11093000000,10802000000,11427000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Israel,ISR,..,4611000000,5271000000,4828000000,5511000000,5752000000,6068000000,6498000000,6495000000,6500000000,6426000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Italy,ITA,..,28706000000,46191000000,40375000000,38438000000,43241000000,40960000000,43829000000,45547000000,39420000000,40373000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Jamaica,JAM,..,1577000000,2222000000,2070000000,2095000000,2060000000,2069000000,2074000000,2255000000,2401000000,2539000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Japan,JPN,..,5970000000,13781000000,12537000000,15356000000,12533000000,16197000000,16865000000,20790000000,27285000000,33427000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Jordan,JOR,..,935000000,3539000000,3472000000,4390000000,4351000000,5123000000,5145000000,5518000000,4968000000,4943000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Kazakhstan,KAZ,..,403000000,1255000000,1185000000,1236000000,1524000000,1572000000,1779000000,1701000000,1734000000,1716000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Kenya,KEN,..,500000000,1398000000,1124000000,1620000000,1844000000,2004000000,1829000000,1745000000,1596000000,1620000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Kiribati,KIR,..,2700000,3300000,3900000,4300000,4900000,4900000,3400000,3200000,1800000,3400000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Korea, Rep.",KOR,..,8527000000,13456000000,13289000000,14367000000,17418000000,18851000000,19644000000,22704000000,19055000000,21053000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Kuwait,KWT,..,394000000,610000000,660000000,574000000,644000000,780000000,619000000,615000000,931000000,831000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Kyrgyz Republic,KGZ,..,20000000,569000000,300000000,212000000,405000000,486000000,585000000,468000000,482000000,477000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Lao PDR,LAO,..,114000000,280000000,271000000,385000000,413000000,461000000,613000000,642400000,725000000,713000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Latvia,LVA,..,172000000,801000000,724000000,640000000,771000000,745000000,1190000000,1298000000,1279000000,1282000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Lebanon,LBN,..,742000000,6317000000,7157000000,8026000000,6797000000,7361000000,7032000000,6835000000,7087000000,7153000000,..
